country,lat,lon,website,place_type
PT,38.7316574,-9.1723102,revelar.lisboa.pt,Facility
PT,40.2804242,-7.5058522,www.woolfest.org,Facility
PT,38.7030316,-9.1622243,revelar.lisboa.pt,Facility
PT,38.7413707,-9.1459812,revelar.lisboa.pt,Facility
PT,37.0950028,-8.06728,www.alxama.com,Facility
PT,41.1462817,-8.6308898,kubikgallery.com,Facility
PT,41.1494641,-8.6057979,www.maxsapatarias.pt,Commerce
PT,39.7568782,-8.8141261,www.matildenoca.pt,Facility
PT,41.2936068,-7.6186903,www.ahas.pt,Unknown
PT,41.4717708,-8.2910071,www.cjr.pt,Facility
PT,40.0461726,-7.7415724,www.maxial.org,Unknown
PT,38.7518035,-9.152244,www.cm-lisboa.pt,Facility
PT,38.7330561,-9.1318729,revelar.lisboa.pt,Facility
PT,38.7474427,-9.1186832,revelar.lisboa.pt,Facility
PT,38.7836581,-9.164995,revelar.lisboa.pt,Facility
PT,38.776676,-9.1186315,www.theproperty.pt,Facility
PT,41.4431284,-8.2380865,valentim.org,Facility
PT,38.6270707,-9.0479863,www.mobie.pt,Facility
PT,39.3925732,-31.1656131,www.abarraka.com,Facility
PT,41.6138144,-8.7851794,valentim.org,Facility
PT,41.1774265,-8.6725395,www.bttmatosinhos.com,Facility
PT,41.5835579,-6.5318664,www.mobie.pt,Facility
PT,38.7201079,-9.1173004,revelar.lisboa.pt,Facility
PT,38.7206351,-9.1465194,www.mobie.pt,Facility
PT,38.7237459,-9.1373369,revelar.lisboa.pt,Facility
PT,38.774787,-9.0962263,revelar.lisboa.pt,Facility
PT,38.7391022,-9.1105104,revelar.lisboa.pt,Facility
PT,38.7682068,-9.1094505,revelar.lisboa.pt,Facility
PT,38.761839,-9.0960538,revelar.lisboa.pt,Facility
PT,38.636221,-9.148813,www.mobie.pt,Facility
PT,40.6407507,-8.6514162,www.alikebab.pt,Facility
PT,40.8896968,-8.4911575,plugcharge.continente.pt,Facility
PT,41.6177479,-8.7764175,irmaos-cruz.com,Commerce
PT,32.6491664,-16.9194498,www.theviewshotels.pt,Facility
PT,38.7371794,-9.1628002,www.ibis.com,Facility
PT,38.7106547,-9.1495792,revelar.lisboa.pt,Facility
PT,38.7215124,-9.1413195,revelar.lisboa.pt,Facility
PT,38.7448052,-9.2050833,revelar.lisboa.pt,Facility
PT,41.3618269,-7.764352,valentim.org,Facility
PT,38.731767,-9.1509429,revelar.lisboa.pt,Facility
PT,40.869596,-8.4993802,www.boanovadomosteiro.pt,Commerce
PT,41.4448216,-8.2915479,www.mobie.pt,Facility
PT,37.0816944,-8.0356738,www.mobie.pt,Facility
PT,41.8155334,-8.8677984,www.igespar.pt,Facility
PT,38.7708842,-9.1087705,revelar.lisboa.pt,Facility
PT,38.762451,-9.0983858,revelar.lisboa.pt,Facility
PT,40.2793712,-8.2704271,www.caldasdepenacova.pt,Facility
PT,38.7414201,-9.1703126,revelar.lisboa.pt,Facility
PT,38.7096774,-9.175785,revelar.lisboa.pt,Facility
PT,38.7138148,-9.1610572,revelar.lisboa.pt,Facility
PT,41.4329559,-8.3028588,www.mobie.pt,Facility
PT,40.3296241,-7.288195,valentim.org,Facility
PT,38.7186204,-9.1300021,talhosluiseedgar.com,Commerce
PT,38.7168712,-9.1245901,revelar.lisboa.pt,Facility
PT,38.7484599,-7.4215147,mti-minas-portugal.blogspot.pt,Commerce
PT,38.7058844,-9.1624505,www.ordemdemaltaportugal.org,Facility
PT,38.7629695,-9.0971366,revelar.lisboa.pt,Facility
PT,38.7087482,-9.1310723,www.mobie.pt,Facility
PT,40.6430128,-8.6475384,www.welcomein.pt,Facility
PT,40.5774406,-7.2295527,valentim.org,Facility
PT,39.2059128,-8.9675746,scrif.igeo.pt,Facility
PT,40.3583954,-7.8579275,www.mobie.pt,Facility
PT,38.7134825,-9.1239762,revelar.lisboa.pt,Facility
PT,40.089644,-8.1791333,dev.igeo.pt,Facility
PT,38.5296411,-28.6264825,www.azores-fishing.com,Facility
PT,37.1314206,-8.438266,www.sanipina.com,Commerce
PT,38.7588262,-9.1693959,revelar.lisboa.pt,Facility
PT,38.6557308,-9.0349036,www.mobie.pt,Unknown
PT,38.7526903,-9.1846898,www.slbenfica.pt,Facility
PT,38.7123666,-9.150388,revelar.lisboa.pt,Facility
PT,38.707758,-8.9809916,www.seg-social.pt,Facility
PT,39.2664318,-7.3585057,valentim.org,Facility
PT,39.1558356,-9.1266834,valentim.org,Facility
PT,38.7538425,-9.1666409,revelar.lisboa.pt,Facility
PT,37.0045592,-7.9892585,www.clubesurfaro.com,Facility
PT,39.254089,-8.581071,www.alpiarca.pt,Facility
PT,41.146677,-8.6259373,www.portosecretspots.com,Facility
PT,38.7139798,-9.1373637,revelar.lisboa.pt,Facility
PT,37.8293168,-25.1464815,www.mobie.pt,Unknown
PT,38.7175074,-9.1570139,revelar.lisboa.pt,Facility
PT,38.7554101,-9.0965911,revelar.lisboa.pt,Facility
PT,38.8802828,-8.7464143,dev.igeo.pt,Facility
PT,38.7405588,-9.1671016,www.gira-bicicletasdelisboa.pt,Facility
PT,38.7215309,-9.1296235,revelar.lisboa.pt,Facility
PT,40.2693989,-7.6813563,valentim.org,Facility
PT,38.7549724,-9.2057396,dcea.pt,Facility
PT,38.7336482,-9.1323583,revelar.lisboa.pt,Facility
PT,41.7674368,-8.5850671,casadaterra.pt,Facility
PT,38.7251169,-9.1122405,www.mobie.pt,Facility
PT,38.7206394,-9.1299562,revelar.lisboa.pt,Facility
PT,38.7682455,-9.0920003,revelar.lisboa.pt,Facility
PT,38.7800934,-9.1191527,revelar.lisboa.pt,Facility
PT,38.1712481,-7.8926273,www.aecuba.pt,Facility
PT,38.7610647,-9.2428172,www.villapark.pt,Unknown
PT,38.7558696,-9.233636,www.carrismetropolitana.pt,Facility
PT,37.7157389,-25.4347961,www.jfsaomiguel.pt,Facility
PT,38.736863,-8.9642218,on.carrismetropolitana.pt,Facility
PT,38.737299,-9.1289584,revelar.lisboa.pt,Facility
PT,38.7546702,-9.2033106,revelar.lisboa.pt,Facility
PT,38.7050662,-9.1816619,revelar.lisboa.pt,Facility
PT,38.6739392,-9.1674417,www.unilabs.pt,Facility
PT,38.7150074,-9.1400455,revelar.lisboa.pt,Facility
PT,37.8115157,-25.5157065,www.casadopicoarde.com,Unknown
PT,41.5361316,-8.2450783,garfeparkcamping.weebly.com,Facility
PT,38.7203464,-9.1496127,www.abanca.pt,Commerce
PT,38.7444793,-9.1433564,revelar.lisboa.pt,Facility
PT,39.6361538,-8.6827345,plugcharge.continente.pt,Facility
PT,38.7410879,-9.1378648,www.cm-lisboa.pt,Facility
PT,41.1988736,-7.7047608,www.quintadoroncao.com,Commerce
PT,38.7764378,-9.1149522,revelar.lisboa.pt,Facility
PT,39.4039925,-8.9151584,valentim.org,Facility
PT,38.7804158,-9.3489239,www.farmaciasilveira.com,Facility
PT,38.7381559,-9.1246234,revelar.lisboa.pt,Facility
PT,38.9326872,-9.083119,valentim.org,Facility
PT,38.7541378,-9.1890364,www.gocco.es,Commerce
PT,37.0233083,-8.9260791,www.tesla.com,Facility
PT,39.2372264,-9.3076585,www.mobie.pt,Facility
PT,40.2494112,-8.0358708,beira.pt,Facility
PT,37.0914429,-8.6700044,touristtrainlagos.com,Facility
PT,38.7477799,-9.1410296,revelar.lisboa.pt,Facility
PT,38.1606729,-7.7230621,www.cortesdecima.pt,Commerce
PT,41.87128,-8.83448,www.mobie.pt,Facility
PT,39.3347092,-8.750433,dev.igeo.pt,Facility
PT,41.7686132,-6.7950605,donaflorinda.pt,Facility
PT,40.7939273,-8.329437,valentim.org,Facility
PT,38.7229641,-9.1507786,lisbon.amplify.eu,Facility
PT,38.7324699,-9.172042,revelar.lisboa.pt,Facility
PT,38.7216499,-9.1505364,revelar.lisboa.pt,Facility
PT,38.7034714,-9.1857394,revelar.lisboa.pt,Facility
PT,37.8005311,-8.6109617,dev.igeo.pt,Facility
PT,39.4645721,-8.4154672,valentim.org,Facility
PT,38.748036,-9.1911865,revelar.lisboa.pt,Facility
PT,41.6753688,-8.6492143,dev.igeo.pt,Facility
PT,41.8223434,-7.0654536,valentim.org,Facility
PT,38.7564877,-9.0938731,www.portaldasnacoes.pt,Facility
PT,37.1307428,-7.7161518,dev.igeo.pt,Facility
PT,39.369457,-7.6343218,dev.igeo.pt,Facility
PT,40.8416025,-8.4120724,valentim.org,Facility
